n,b,qasm
3,"[(0.47387733199111687+0j), (0.47387733199111687+0j), 0j, 0j, 0j, 0j, -0.5248240412033167j, -0.5248240412033167j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate iswap _gate_q_0, _gate_q_1 {
  s _gate_q_0;
  s _gate_q_1;
  h _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
  h _gate_q_1;
}
gate rxx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_0;
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
  h _gate_q_0;
}
qubit[3] q;
iswap q[1], q[2];
h q[0];
cu(4.131718998894682, 3.1016392928711864, 1.992395947594946, 4.764838116393345) q[1], q[0];
rxx(1.6727338753183845) q[1], q[2];
"
3,"[(-0.34571672223320493-0.39874003638663735j), 0j, 0j, (-0.1522966465984742-0.505291401157933j), (0.3052115674861755-0.3582348816396079j), 0j, 0j, (0.42507293006407554-0.20198845382212743j)]","OPENQASM 3.0;
include ""stdgates.inc"";
qubit[3] q;
tdg q[0];
U(6.09417912983596, 4.06004337981393, 3.4803567705568708) q[2];
sx q[1];
z q[0];
h q[2];
u1(1.9923463914449298) q[1];
s q[2];
cx q[1], q[0];
"
3,"[(0.04754130834838494+0.04754130834838494j), (0.004628468832132539+0.004628468832132539j), (0.7369841042242988+0.09694202111846034j), (0.07175040138110055+0.0094379632967331j), (-0.04194080758819131-0.04194080758819131j), (0.004083222095906114+0.004083222095906114j), (-0.6501652896112797-0.08552197649137366j), (0.06329800090161931+0.008326144492111807j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate iswap _gate_q_0, _gate_q_1 {
  s _gate_q_0;
  s _gate_q_1;
  h _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
  h _gate_q_1;
}
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
x q[0];
z q[1];
rx(1.7648981801765375) q[2];
rx(1.6958091293774487) q[0];
sxdg q[2];
t q[1];
iswap q[2], q[0];
r(3.321999415811929, 4.057778770645156) q[1];
"
3,"[(-0.1393293417522851+0.16461082890800255j), (0.30643423574711204-0.569990480400614j), 0j, (-0.022883156464506556-0.009549759021295606j), (0.013520597303432788+0.1980759062155683j), (0.19242800074641714+0.6761051702657945j), 0j, (-0.021239027151849072+0.008365406170211628j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_minus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(-p1) _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sx _gate_q_0;
  rz(pi/2) _gate_q_0;
  s _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  ry(p0/2) _gate_q_0;
  ry(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  sdg _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sxdg _gate_q_0;
  rz(pi/2) _gate_q_0;
  rz(p1) _gate_q_1;
}
gate rzz(p0) _gate_q_0, _gate_q_1 {
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
}
qubit[3] q;
xx_minus_yy(2.542549743862396, 0.48957218380148704) q[2], q[0];
rz(4.503433428760475) q[1];
u3(3.8614386286054807, 1.621179048704517, 2.9094255356358416) q[2];
xx_minus_yy(6.054237379002955, 5.976128898645867) q[0], q[1];
rzz(5.722049580517289) q[1], q[0];
u2(1.655096656209011, 6.10727092962515) q[2];
"
3,"[(-0.6594540851485214+0.5403005475361053j), 0j, 0j, 0j, (0.08281216702177543-0.5160792312293423j), 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
ch q[2], q[1];
rz(2.823377248025043) q[0];
x q[2];
u1(0.9784112001626204) q[1];
cp(4.98332455840908) q[1], q[0];
r(2.041606817289807, 0.8455155547709463) q[2];
"
3,"[(-0.28121684176639516+0j), 0j, 0.9596442507027978j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate rzx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
qubit[3] q;
p(0.22329161249726123) q[1];
cp(4.8157871109224875) q[2], q[0];
rx(4.1082172453375865) q[1];
cz q[0], q[2];
rzx(4.7464369405380085) q[0], q[1];
"
3,"[(-0.1448820761258687-0.39246155632508717j), (0.7738502997786727-0.46730885111089626j), 0j, 0j, (-0.011498514395393424-0.03516761424855809j), (0.06994746566847815-0.038725148825298865j), 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
u1(0.8344532471319365) q[2];
p(4.617105636613436) q[1];
r(6.042612616174741, 1.2791947189612551) q[0];
p(2.509720135483741) q[0];
u3(0.17642476724134792, 2.4296830853963236, 1.6362491843043727) q[2];
sdg q[1];
rx(3.8062570468637316) q[0];
p(3.8911387713037744) q[2];
rz(4.176086198580086) q[1];
"
3,"[0j, 0j, (0.36341507923494926-0.36341507923494926j), 0j, 0j, 0j, (0.5+0.5j), (-0.48564815108626525+0.00219857130955195j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cu1(p0) _gate_q_0, _gate_q_1 {
  u1(p0/2) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  u1(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u1(p0/2) _gate_q_1;
}
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_minus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(-p1) _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sx _gate_q_0;
  rz(pi/2) _gate_q_0;
  s _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  ry(p0/2) _gate_q_0;
  ry(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  sdg _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sxdg _gate_q_0;
  rz(pi/2) _gate_q_0;
  rz(p1) _gate_q_1;
}
qubit[3] q;
cu1(5.813373920584268) q[0], q[2];
t q[1];
sxdg q[2];
cx q[1], q[0];
xx_minus_yy(1.5142019618859262, 5.493260087959381) q[2], q[0];
x q[1];
"
3,"[(-0.7122841576502286+0j), (0.6967399930469382-0.08488027361794126j), 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate iswap _gate_q_0, _gate_q_1 {
  s _gate_q_0;
  s _gate_q_1;
  h _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
  h _gate_q_1;
}
gate dcx _gate_q_0, _gate_q_1 {
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
}
qubit[3] q;
id q[0];
z q[2];
iswap q[2], q[1];
dcx q[1], q[2];
u3(4.727086952059345, 6.161957785899301, 6.0543135352254405) q[0];
"
3,"[(-0.501608597901342+0j), 0j, (0.8650946852867898+0j), 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cu1(p0) _gate_q_0, _gate_q_1 {
  u1(p0/2) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  u1(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u1(p0/2) _gate_q_1;
}
gate csx _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cu1(pi/2) _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
gate iswap _gate_q_0, _gate_q_1 {
  s _gate_q_0;
  s _gate_q_1;
  h _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
  h _gate_q_1;
}
qubit[3] q;
csx q[2], q[1];
rx(4.192507098717696) q[0];
cy q[2], q[1];
iswap q[0], q[1];
"
3,"[0j, 0j, 0j, 0j, 0j, 0j, (-0.6136925032306386+0.6136925032306386j), (-0.49004387444793185+0.08136353036271735j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
swap q[1], q[0];
x q[2];
x q[1];
tdg q[2];
r(5.24347950653103, 6.110216989388957) q[0];
id q[1];
p(5.506223237536773) q[0];
id q[2];
"
3,"[(0.21734515730867998-0.4502899983282608j), (0.17884588057704814-0.46691985500792343j), (0.4502899983282608+0.21734515730867998j), (0.46691985500792343+0.17884588057704814j), 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
qubit[3] q;
rz(0.46936557775828625) q[0];
u1(6.175457928410265) q[2];
sx q[1];
cp(1.0766491373768905) q[1], q[2];
u2(3.0576932263380967, 2.6262753380954496) q[0];
x q[1];
rz(0.2020419991213633) q[2];
z q[0];
"
3,"[(0.429913167157667+0j), 0.24579790195831072j, (0.3211727059658953-0.5979186878252924j), (0.3418531234592871+0.18362679564950057j), (0.175983971106214+0j), 0.10061680865042089j, (0.1314713121733208-0.2447566465055992j), (0.1399367937464562+0.07516720856343763j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate rzx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
t q[0];
s q[1];
id q[2];
id q[2];
rzx(4.180352070806942) q[1], q[0];
y q[0];
ry(0.7770773696694889) q[2];
r(4.270853799942773, 3.6345176090440114) q[1];
"
3,"[(0.1023425105139762-0.6391000563442684j), (-0.2811583587694131-0.04502339188177261j), (-0.6391000563442684-0.1023425105139762j), (-0.04502339188177261+0.2811583587694131j), 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate rzz(p0) _gate_q_0, _gate_q_1 {
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
}
gate cu1(p0) _gate_q_0, _gate_q_1 {
  u1(p0/2) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  u1(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u1(p0/2) _gate_q_1;
}
gate csx _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cu1(pi/2) _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate rzx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
qubit[3] q;
rzz(2.824018193850647) q[0], q[2];
x q[1];
csx q[2], q[1];
sxdg q[0];
sxdg q[1];
rzx(2.399690344870428) q[2], q[0];
"
3,"[(0.3253465876855188-0.07604758578899645j), (-0.1615746174683665+0.9285795634015457j), 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_plus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(p1) _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sx _gate_q_1;
  rz(pi/2) _gate_q_1;
  s _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  ry(-p0/2) _gate_q_1;
  ry(-p0/2) _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  sdg _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sxdg _gate_q_1;
  rz(pi/2) _gate_q_1;
  rz(-p1) _gate_q_0;
}
gate csdg _gate_q_0, _gate_q_1 {
  p(-pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
}
gate cs _gate_q_0, _gate_q_1 {
  p(pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
}
qubit[3] q;
xx_plus_yy(0.40333454467572294, 5.069779447778222) q[2], q[1];
U(3.9428985789282427, 6.247424249751992, 1.7042631371817503) q[0];
U(6.069057243635374, 2.4647081011585996, 0.9191042566529537) q[0];
csdg q[1], q[2];
s q[0];
cs q[1], q[2];
"
3,"[(-0.09384226298044245-0.9818822666177247j), 0j, (0.09064301004977265-0.0730360651958418j), (-0.0730360651958418-0.09064301004977265j), 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cu3(p0, p1, p2) _gate_q_0, _gate_q_1 {
  u1(p1/2 + p2/2) _gate_q_0;
  u1(-p1/2 + p2/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u3(-p0/2, 0, -p1/2 - p2/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u3(p0/2, p1, 0) _gate_q_1;
}
gate rzz(p0) _gate_q_0, _gate_q_1 {
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
}
gate cu1(p0) _gate_q_0, _gate_q_1 {
  u1(p0/2) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  u1(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u1(p0/2) _gate_q_1;
}
gate csx _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cu1(pi/2) _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
qubit[3] q;
cu3(5.9366641973304395, 4.492518800812894, 2.124012426288493) q[2], q[0];
u3(0.33075225883968085, 0.2024422954430225, 4.937243650932975) q[1];
rzz(3.3321615075710267) q[2], q[0];
csx q[1], q[0];
"
3,"[(0.035136851480755654-3.245834426600087e-05j), (-0.0006508270843356787-0.7045342305371197j), (-0.0012689963734229363+0.002082203053019588j), (0.041750562840972144+0.02544483486215582j), (-3.245834426600087e-05-0.035136851480755654j), (-0.7045342305371197+0.0006508270843356787j), (0.002082203053019588+0.0012689963734229363j), (0.02544483486215582-0.041750562840972144j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
qubit[3] q;
rx(5.701643566823802) q[1];
cp(3.485889296799465) q[2], q[0];
u1(6.067136734179275) q[1];
sxdg q[0];
sx q[2];
rx(4.6127266450681335) q[0];
U(5.563179081418001, 5.224356008734152, 4.9193126596677565) q[1];
"
3,"[0j, 0j, 0j, 0j, (0.4072037265401603+0.2424436568120818j), (-0.47897415475264327-0.6556724663091273j), (0.11731137003930192+0.1254338438843717j), (-0.100647041064943-0.27651065216236037j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
gate rzz(p0) _gate_q_0, _gate_q_1 {
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
}
qubit[3] q;
t q[2];
u2(4.081376492070635, 4.2456228731158845) q[1];
rx(1.0566161662693698) q[0];
x q[0];
x q[2];
p(2.566547726645746) q[1];
r(0.8883887000747874, 5.222836976306623) q[1];
rzz(4.30952231598178) q[2], q[0];
"
3,"[(-0.0036899954860046286+0.07758192621631878j), (-0.9242926474120254-0.1856524401638998j), 0j, 0j, (-0.023743186323964327+0.012057225750059382j), (-0.10142673922323256-0.306899336982141j), 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cs _gate_q_0, _gate_q_1 {
  p(pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
}
qubit[3] q;
cx q[0], q[1];
y q[2];
ry(3.4499514681482113) q[2];
cs q[0], q[1];
u3(2.97719202395092, 1.7214909033151318, 2.0736236084217357) q[0];
rx(5.6892073340524565) q[2];
sdg q[1];
"
3,"[(0.35355339059327373-0.35355339059327373j), (-0.35355339059327373-0.35355339059327373j), (0.35355339059327373-0.35355339059327373j), (-0.35355339059327373-0.35355339059327373j), 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_plus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(p1) _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sx _gate_q_1;
  rz(pi/2) _gate_q_1;
  s _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  ry(-p0/2) _gate_q_1;
  ry(-p0/2) _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  sdg _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sxdg _gate_q_1;
  rz(pi/2) _gate_q_1;
  rz(-p1) _gate_q_0;
}
qubit[3] q;
s q[0];
xx_plus_yy(1.7211937281254917, 3.971010582551454) q[2], q[1];
sxdg q[2];
sdg q[1];
sxdg q[0];
sx q[2];
z q[0];
h q[1];
"
3,"[(-0.8029368877887579+0j), (0.14999829502393677+0.3938866443584547j), 0j, (0.14999829502393677+0.3938866443584547j), 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate dcx _gate_q_0, _gate_q_1 {
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
}
qubit[3] q;
U(5.0060049110285245, 1.2069365643662273, 3.895169970921304) q[2];
id q[0];
dcx q[2], q[0];
ch q[0], q[1];
sdg q[2];
"
3,"[0j, 0j, 0j, (-0.5551199560758229-0.1397308276135663j), 0j, 0j, 0j, (0.8115635423911145-0.11696899949298506j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
gate cs _gate_q_0, _gate_q_1 {
  p(pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
}
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
qubit[3] q;
rz(5.942538399887154) q[1];
r(1.206101142184969, 4.334568450325806) q[2];
t q[1];
cs q[0], q[2];
sxdg q[2];
x q[1];
y q[0];
"
3,"[(-0.021283739322509473+0.021283739322509473j), (-0.027976993749159913-0.027976993749159913j), (-0.24934659667196737-0.25251976465674575j), (-0.3424177973223152+0.36647398729357705j), (0.0779711294840397+0.22643990554622587j), (0.24941633638736957-0.0542574896783101j), (-0.29756470100479465+0.30633925355367314j), (0.402676017213263+0.3911420664308446j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate rzx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
gate xx_plus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(p1) _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sx _gate_q_1;
  rz(pi/2) _gate_q_1;
  s _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  ry(-p0/2) _gate_q_1;
  ry(-p0/2) _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  sdg _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sxdg _gate_q_1;
  rz(pi/2) _gate_q_1;
  rz(-p1) _gate_q_0;
}
qubit[3] q;
cu(5.914326705452829, 5.067074990514058, 4.113405673418962, 0.3827854392610848) q[0], q[2];
r(3.0008659059116765, 6.268656614184776) q[1];
sxdg q[2];
rzx(4.442294947864188) q[1], q[0];
xx_plus_yy(5.220099547940057, 2.0916732185885105) q[1], q[2];
"
3,"[(0.4574707434966901-0.6643604731570114j), 0j, (0.02082006040891482-0.4399773776431344j), 0j, 0j, (0.2848993240119554+0.1961782960357598j), 0j, (0.18867657323956633+0.008928317345854586j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate ryy(p0) _gate_q_0, _gate_q_1 {
  rx(pi/2) _gate_q_0;
  rx(pi/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rx(-pi/2) _gate_q_0;
  rx(-pi/2) _gate_q_1;
}
qubit[3] q;
p(4.012381588971167) q[2];
z q[0];
sxdg q[1];
cy q[2], q[0];
U(2.1096979528795745, 6.057026654923931, 0.983930699868252) q[1];
ryy(0.8102245534246443) q[0], q[2];
h q[1];
"
3,"[(-0.05321007587575027-0.6415010852559928j), 0j, (0.4810850339953379+0.13622477772308755j), 0j, (-0.024191273537567337-0.29165018039650004j), 0j, (0.4520662316571549-0.21362612713640522j), 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate cu1(p0) _gate_q_0, _gate_q_1 {
  u1(p0/2) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  u1(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u1(p0/2) _gate_q_1;
}
gate csx _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cu1(pi/2) _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
qubit[3] q;
sx q[0];
sxdg q[1];
y q[2];
ry(1.3572821864100477) q[1];
ry(3.994999507392286) q[2];
ry(2.7625650053881987) q[0];
sxdg q[0];
csx q[1], q[2];
"
3,"[0j, (-0.5+0j), 0j, (0.49940071219282195-0.02447301904755831j), 0j, (0.25105949096739355-0.07991509772991034j), 0j, (0.22562976559562836+0.6161768561275843j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate rzx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
gate ecr _gate_q_0, _gate_q_1 {
  rzx(pi/4) _gate_q_0, _gate_q_1;
  x _gate_q_0;
  rzx(-pi/4) _gate_q_0, _gate_q_1;
}
qubit[3] q;
swap q[2], q[0];
u2(3.092627050938622, 5.610910555344234) q[1];
ecr q[0], q[2];
cu(2.2224619543483124, 5.318374567671624, 3.621657626100224, 0.4720917032019118) q[2], q[1];
z q[0];
"
3,"[0j, (-0.18536726766463937-0.12818528633861026j), 0j, (0.10794610429441989+0.07742280671839952j), 0j, (-0.0382139476149732+0.8306038570661882j), 0j, (0.030935485215771073-0.48912245767420476j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cs _gate_q_0, _gate_q_1 {
  p(pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
}
qubit[3] q;
cs q[1], q[2];
x q[0];
cry(3.4127377717994354) q[0], q[2];
U(2.0012392237329637, 4.621094624553473, 2.2900261125590817) q[1];
rx(5.8227334712897685) q[2];
sdg q[0];
U(0.9490030445605362, 6.1182250808030965, 4.978967851883667) q[1];
"
3,"[(0.1872976980764754-0.3845574447579496j), (0.06953010298519609-0.29597935726611724j), (-0.06735738716545783-0.32221929406034727j), (-0.20139672657575658-0.1268521305383391j), (0.302673390204831-0.37531189863395875j), (0.15096667176018738-0.3076663168531443j), (0.007183208644104436-0.37098598440249253j), (-0.18930770153427365-0.1901137222488194j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_plus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(p1) _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sx _gate_q_1;
  rz(pi/2) _gate_q_1;
  s _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  ry(-p0/2) _gate_q_1;
  ry(-p0/2) _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  sdg _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sxdg _gate_q_1;
  rz(pi/2) _gate_q_1;
  rz(-p1) _gate_q_0;
}
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
U(2.721159210200427, 6.024447385248877, 6.230503711371383) q[0];
ry(1.918654338242625) q[2];
ry(3.797899593430108) q[1];
xx_plus_yy(2.7617889443681607, 1.6448383746207274) q[0], q[1];
sx q[2];
r(1.5952749654426037, 3.369965783357346) q[2];
u3(4.593187120136472, 5.370998381075875, 4.26035082243214) q[0];
u3(4.036028808050266, 5.666719432719559, 0.668561388990546) q[1];
"
3,"[(0.018545809583682855+0.21343804891133705j), (-0.08737890353340612+0.10977932681650748j), (-0.15238816443765807-0.0050013073544056125j), (-0.0701576070382797-0.07105425004085711j), (-0.10689338111450541-0.7136329833330713j), (-0.2215148394920208+0.16866241253051417j), (0.5133194441602132-0.014993875740574251j), (-0.10038566788948072-0.17082945621775023j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_minus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(-p1) _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sx _gate_q_0;
  rz(pi/2) _gate_q_0;
  s _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  ry(p0/2) _gate_q_0;
  ry(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  sdg _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sxdg _gate_q_0;
  rz(pi/2) _gate_q_0;
  rz(p1) _gate_q_1;
}
qubit[3] q;
u2(2.019731684998986, 4.935599595642542) q[0];
u3(5.411418509416298, 4.94355834434572, 4.249642651063743) q[1];
u3(5.583217779301372, 1.29225980401925, 2.022406363977769) q[2];
rx(5.8791531439360725) q[1];
xx_minus_yy(4.23480104982824, 5.90602568298338) q[2], q[0];
sxdg q[2];
ry(0.19973977225395623) q[1];
y q[0];
"
